participantId,MonthNumber,Income,Expense,Savings,educationLevel
189,1,13546.547892821025,-848.649302561013,12697.898590260012,Graduate
189,2,9574.898926423077,-564.8032010768416,9010.095725346235,Graduate
189,3,10030.846494347985,-575.5099918043446,9455.33650254364,Graduate
189,4,10030.846494347985,-566.3967668635842,9464.4497274844,Graduate
189,5,9574.898926423077,-575.0296509583626,8999.869275464715,Graduate
189,6,10486.794062272895,-580.6506578280452,9906.143404444849,Graduate
189,7,10030.846494347985,-566.3967668635842,9464.4497274844,Graduate
189,8,9574.898926423077,-577.9164260176021,8996.982500405475,Graduate
189,9,10030.846494347985,-572.1703169820631,9458.676177365922,Graduate
189,10,10030.846494347985,-580.6232167451051,9450.22327760288,Graduate
189,11,10030.846494347985,-583.5099918043446,9447.33650254364,Graduate
189,12,9118.951358498169,-546.5493101123806,8572.402048385788,Graduate
189,13,10486.794062272895,-574.8771077095661,9911.916954563329,Graduate
189,14,9118.951358498169,-561.4360851716201,8557.51527332655,Graduate
189,15,8207.056222648353,-510.90927877585364,7696.146943872499,Graduate
190,1,9247.824351773048,-1965.7318329715897,7282.092518801458,Bachelors
190,2,6141.617683254449,-1407.5220576382492,4734.0956256162,Bachelors
190,3,6434.075668171327,-1443.2285634326677,4990.847104738659,Bachelors
190,4,6434.075668171327,-1242.0551668891019,5192.020501282225,Bachelors
190,5,6141.617683254449,-1062.8751761291928,5078.742507125256,Bachelors
190,6,6726.533653088206,-1096.1731320402025,5630.360521048004,Bachelors
190,7,6434.075668171327,-1073.948792389105,5360.126875782223,Bachelors
190,8,6141.617683254449,-1050.9788246140117,5090.638858640437,Bachelors
190,9,6434.075668171327,-1057.4347755937652,5376.640892577562,Bachelors
190,10,6434.075668171327,-1070.171204759253,5363.904463412075,Bachelors
190,11,6434.075668171327,-1171.0861985287631,5262.9894696425645,Bachelors
190,12,5849.15969833757,-952.6714438898755,4896.488254447695,Bachelors
190,13,6726.533653088206,-1041.224244074509,5685.3094090136965,Bachelors
190,14,5849.15969833757,-1008.4711089113116,4840.688589426259,Bachelors
190,15,5264.243728503813,-942.4079834134275,4321.835745090386,Bachelors
191,1,5581.985942474078,-1566.463922893649,4015.522019580429,HighSchoolOrCollege
191,2,2986.0930797848637,-1021.1831214826956,1964.909958302168,HighSchoolOrCollege
191,3,3128.2879883460478,-833.6039224393178,2294.68406590673,HighSchoolOrCollege
191,4,3128.2879883460478,-933.786908063833,2194.501080282215,HighSchoolOrCollege
191,5,2986.0930797848637,-1050.47019345927,1935.6228863255938,HighSchoolOrCollege
191,6,3270.482896907232,-1082.5507938744327,2187.932103032799,HighSchoolOrCollege
191,7,3128.2879883460478,-921.1015913366624,2207.1863970093855,HighSchoolOrCollege
191,8,2986.0930797848637,-961.1781516182351,2024.9149281666287,HighSchoolOrCollege
191,9,3128.2879883460478,-863.9396012678333,2264.3483870782147,HighSchoolOrCollege
191,10,3128.2879883460478,-925.7427658684751,2202.5452224775727,HighSchoolOrCollege
191,11,3128.2879883460478,-1027.9151767980215,2100.372811548026,HighSchoolOrCollege
191,12,2843.89817122368,-870.854634540698,1973.043536682982,HighSchoolOrCollege
191,13,3270.482896907232,-937.6035503027305,2332.8793466045013,HighSchoolOrCollege
191,14,2843.89817122368,-971.5893663130637,1872.3088049106163,HighSchoolOrCollege
191,15,2559.508354101312,-818.6955757220711,1740.8127783792406,HighSchoolOrCollege
192,1,7394.048483480095,-882.2123682110765,6511.836115269018,HighSchoolOrCollege
192,2,4762.558553325934,-574.3715186646658,4188.187034661268,HighSchoolOrCollege
192,3,4989.347055865264,-584.2302424317809,4405.116813433484,HighSchoolOrCollege
192,4,4989.347055865264,-574.0037925502598,4415.343263315004,HighSchoolOrCollege
192,5,4762.558553325934,-581.7111934869473,4180.847359838986,HighSchoolOrCollege
192,6,5216.135558404594,-583.8625163173749,4632.273042087219,HighSchoolOrCollege
192,7,4989.347055865264,-570.0037925502598,4419.343263315004,HighSchoolOrCollege
192,8,4762.558553325934,-588.1450687831448,4174.413484542789,HighSchoolOrCollege
192,9,4989.347055865264,-567.1170174910204,4422.230038374244,HighSchoolOrCollege
192,10,4989.347055865264,-581.3434673725413,4408.003588492723,HighSchoolOrCollege
192,11,4989.347055865264,-579.5699172540624,4409.777138611202,HighSchoolOrCollege
192,12,4535.770050786604,-549.6260198383112,3986.1440309482928,HighSchoolOrCollege
192,13,5216.135558404594,-582.088966198896,4634.046592205698,HighSchoolOrCollege
192,14,4535.770050786604,-566.0789196013532,3969.691131185251,HighSchoolOrCollege
192,15,4082.1930457079434,-516.3424476002787,3565.8505981076646,HighSchoolOrCollege
193,1,8279.241340945711,-1920.2691996436217,6358.97214130209,Bachelors
193,2,5757.112470742765,-590.7887882615127,5166.323682481253,Bachelors
193,3,5757.112470742765,-598.7887882615127,5158.323682481253,Bachelors
193,4,5495.425540254458,-591.9020132022731,4903.523527052184,Bachelors
193,5,6018.799401231073,-601.0152381430337,5417.784163088039,Bachelors
193,6,5495.425540254458,-598.7887882615127,4896.636751992945,Bachelors
193,7,5757.112470742765,-593.0152381430337,5164.097232599732,Bachelors
193,8,5757.112470742765,-605.4681379060756,5151.6443328366895,Bachelors
193,9,5495.425540254458,-594.1284630837941,4901.297077170663,Bachelors
193,10,6018.799401231073,-596.5623383799917,5422.237062851081,Bachelors
193,11,5757.112470742765,-599.9020132022731,5157.210457540492,Bachelors
193,12,5233.73860976615,-577.0152381430337,4656.723371623117,Bachelors
193,13,5757.112470742765,-603.2416880245546,5153.870782718211,Bachelors
193,14,5757.112470742765,-589.6755633207522,5167.436907422013,Bachelors
193,15,4186.99088781292,-536.1094386169498,3650.88144919597,Bachelors
194,1,11811.6337740396,-861.0338079477668,10950.599966091833,Bachelors
194,2,8235.051592626609,-556.3968807210124,7678.654711905597,Bachelors
194,3,8627.196906561208,-552.2255437414537,8074.971362819755,Bachelors
194,4,8627.196906561208,-545.9990938599328,8081.197812701275,Bachelors
194,5,8235.051592626609,-557.3026802470963,7677.748912379513,Bachelors
194,6,9019.34222049581,-554.2426077097273,8465.099612786082,Bachelors
194,7,8627.196906561208,-547.7726439784118,8079.4242625827965,Bachelors
194,8,8235.051592626609,-555.0762303655754,7679.975362261033,Bachelors
194,9,8627.196906561208,-542.6594190376513,8084.5374875235575,Bachelors
194,10,8627.196906561208,-557.9990938599328,8069.197812701275,Bachelors
194,11,8627.196906561208,-561.5461940968909,8065.650712464318,Bachelors
194,12,7842.906278692008,-530.379816752739,7312.526461939268,Bachelors
194,13,9019.34222049581,-552.4690575912483,8466.873162904561,Bachelors
194,14,7842.906278692008,-551.0401419304575,7291.8661367615505,Bachelors
194,15,7058.615650822807,-493.64731470478455,6564.968336118022,Bachelors
195,1,14648.436131411538,-982.1449979716526,13666.291133439885,Graduate
195,2,9668.2138450118,-618.2427914620988,9049.971053549702,Graduate
195,3,10128.604980488553,-624.8655153337618,9503.739465154791,Graduate
195,4,10128.604980488553,-622.6390654522407,9505.965915036313,Graduate
195,5,9668.2138450118,-627.8089161659012,9040.4049288459,Graduate
195,6,10588.996115965305,-625.7146890869457,9963.281426878359,Graduate
195,7,10128.604980488553,-619.7522903930012,9508.852690095551,Graduate
195,8,9668.2138450118,-634.2427914620988,9033.971053549702,Graduate
195,9,10128.604980488553,-622.6390654522407,9505.965915036313,Graduate
195,10,10128.604980488553,-630.6390654522407,9497.965915036313,Graduate
195,11,10128.604980488553,-629.9787402745222,9498.626240214031,Graduate
195,12,9207.822709535048,-601.8465174719569,8605.976192063092,Graduate
195,13,10588.996115965305,-624.6014641461852,9964.394651819119,Graduate
195,14,9207.822709535048,-620.7332925311964,8587.089417003852,Graduate
195,15,8287.040438581544,-566.37461984711,7720.665818734434,Graduate
196,1,4588.008326761804,-1601.3573600395991,2986.6509667222044,Low
196,2,2429.9415344775325,-947.2651643460932,1482.6763701314394,Low
196,3,2545.65303611932,-1042.2309866499563,1503.4220494693636,Low
196,4,2545.65303611932,-1065.6441629332135,1480.0088731861065,Low
196,5,2429.9415344775325,-1065.896848386384,1364.0446860911486,Low
196,6,2661.364537761107,-1239.8559648910539,1421.508572870053,Low
196,7,2545.65303611932,-943.6983967808903,1601.9546393384296,Low
196,8,2429.9415344775325,-985.3929597042521,1444.5485747732805,Low
196,9,2545.65303611932,-973.741928285473,1571.911107833847,Low
196,10,2545.65303611932,-1040.2985723391043,1505.3544637802156,Low
196,11,2545.65303611932,-1106.2596179568989,1439.393418162421,Low
196,12,2314.230032835745,-1003.1916748450826,1311.0383579906625,Low
196,13,2661.364537761107,-908.0631457628017,1753.3013919983052,Low
196,14,2314.230032835745,-1065.4835333540907,1248.7464994816544,Low
196,15,2082.8070295521707,-912.5252040926272,1170.2818254595436,Low
197,1,4600.428199356177,-2510.758433222782,2089.669766133395,HighSchoolOrCollege
197,2,2334.081443008785,-1590.8046097856613,743.2768332231235,HighSchoolOrCollege
197,3,2445.228178390156,-1526.1042137373272,919.1239646528286,HighSchoolOrCollege
197,4,2445.228178390156,-1426.0880665908041,1019.1401117993516,HighSchoolOrCollege
197,5,2334.081443008785,-1553.12290732561,780.9585356831749,HighSchoolOrCollege
197,6,2556.3749137715267,-1576.2411498292545,980.1337639422723,HighSchoolOrCollege
197,7,2445.228178390156,-1399.5021540624366,1045.7260243277192,HighSchoolOrCollege
197,8,2334.081443008785,-1479.3800452199753,854.7013977888096,HighSchoolOrCollege
197,9,2445.228178390156,-1461.765044347624,983.4631340425317,HighSchoolOrCollege
197,10,2445.228178390156,-1488.1942817439149,957.0338966462409,HighSchoolOrCollege
197,11,2445.228178390156,-1468.9368029321315,976.2913754580243,HighSchoolOrCollege
197,12,2222.9347076274144,-1459.517016221466,763.4176914059483,HighSchoolOrCollege
197,13,2556.3749137715267,-1563.87964052845,992.4952732430768,HighSchoolOrCollege
197,14,2222.9347076274144,-1411.9280844998402,811.0066231275741,HighSchoolOrCollege
197,15,2000.641236864673,-1268.5487520520178,732.0924848126551,HighSchoolOrCollege
198,1,11083.937089070685,-1000.3221583948643,10083.61493067582,Bachelors
198,2,7967.895978957558,-622.6956912251408,7345.200287732418,Bachelors
198,3,8347.319597003156,-627.0919652152827,7720.227631787873,Bachelors
198,4,8347.319597003156,-613.9787402745222,7733.340856728633,Bachelors
198,5,7967.895978957558,-625.5824662843803,7342.313512673178,Bachelors
198,6,8726.743215048755,-629.2617893239037,8097.481425724851,Bachelors
198,7,8347.319597003156,-617.3184150968037,7730.001181906352,Bachelors
198,8,7967.895978957558,-627.3560164028593,7340.539962554699,Bachelors
198,9,8347.319597003156,-615.0919652152827,7732.227631787873,Bachelors
198,10,8347.319597003156,-628.2051901560433,7719.114406847112,Bachelors
198,11,8347.319597003156,-631.0919652152827,7716.227631787873,Bachelors
198,12,7588.47236091196,-596.0729673534778,6992.399393558482,Bachelors
198,13,8726.743215048755,-628.1485643831433,8098.594650665612,Bachelors
198,14,7588.47236091196,-623.6200675904358,6964.8522933215245,Bachelors
198,15,6829.6251248207645,-566.37461984711,6263.250504973655,Bachelors
199,1,5289.854341704458,-1622.8404296925464,3667.013912011912,HighSchoolOrCollege
199,2,3156.721213076914,-1599.5202328999765,1557.2009801769375,HighSchoolOrCollege
199,3,3013.2338852097814,-1234.9024237203273,1778.3314614894541,HighSchoolOrCollege
199,4,3156.721213076914,-1061.789576188844,2094.93163688807,HighSchoolOrCollege
199,5,3156.721213076914,-1106.2457299817333,2050.4754830951806,HighSchoolOrCollege
199,6,3156.721213076914,-1043.6316682580468,2113.089544818867,HighSchoolOrCollege
199,7,3156.721213076914,-1059.0193640946875,2097.7018489822267,HighSchoolOrCollege
199,8,3156.721213076914,-959.8683452059233,2196.852867870991,HighSchoolOrCollege
199,9,3013.2338852097814,-1052.7093778087242,1960.5245074010572,HighSchoolOrCollege
199,10,3300.2085409440465,-1125.7780835023746,2174.430457441672,HighSchoolOrCollege
199,11,3013.2338852097814,-1117.452230497935,1895.7816547118464,HighSchoolOrCollege
199,12,2869.746557342649,-855.0502004395196,2014.6963569031293,HighSchoolOrCollege
199,13,3300.2085409440465,-1029.2524917430012,2270.956049201045,HighSchoolOrCollege
199,14,3013.2338852097814,-1113.3130786971733,1899.9208065126081,HighSchoolOrCollege
199,15,2439.2845737412517,-1004.6717092179599,1434.6128645232918,HighSchoolOrCollege
200,1,14341.336972169076,-985.0729061323142,13356.264066036762,Graduate
200,2,9499.517712035684,-622.2427914620988,8877.274920573585,Graduate
200,3,9951.875698323098,-633.5258405114803,9318.349857811618,Graduate
200,4,9951.875698323098,-616.2051901560433,9335.670508167055,Graduate
200,5,9499.517712035684,-631.3560164028593,8868.161695632825,Graduate
200,6,10404.233684610512,-632.1485643831433,9772.085120227368,Graduate
200,7,9951.875698323098,-620.8655153337618,9331.010182989336,Graduate
200,8,9499.517712035684,-630.2427914620988,8869.274920573585,Graduate
200,9,9951.875698323098,-617.5258405114803,9334.349857811618,Graduate
200,10,9951.875698323098,-625.9787402745222,9325.896958048575,Graduate
200,11,9951.875698323098,-626.6390654522407,9325.236632870858,Graduate
200,12,9047.159725748272,-596.0729673534778,8451.086758394795,Graduate
200,13,10404.233684610512,-626.3750142646642,9777.858670345848,Graduate
200,14,9047.159725748272,-620.0729673534778,8427.086758394795,Graduate
200,15,8142.443753173444,-564.148169965589,7578.295583207855,Graduate
201,1,7220.364717637599,-1016.1047095000299,6204.2600081375695,HighSchoolOrCollege
201,2,4650.4233908789765,-646.2915711248841,4004.1318197540922,HighSchoolOrCollege
201,3,4871.8721237779755,-654.4857008082844,4217.386422969691,HighSchoolOrCollege
201,4,4871.8721237779755,-642.7368427730024,4229.135281004973,HighSchoolOrCollege
201,5,4650.4233908789765,-654.040429160166,3996.3829617188103,HighSchoolOrCollege
201,6,5093.320856676974,-654.0611112976342,4439.25974537934,HighSchoolOrCollege
201,7,4871.8721237779755,-644.8624137553616,4227.009710022614,HighSchoolOrCollege
201,8,4650.4233908789765,-658.2915711248841,3992.1318197540922,HighSchoolOrCollege
201,9,4871.8721237779755,-640.6112717906434,4231.260851987332,HighSchoolOrCollege
201,10,4871.8721237779755,-654.9879847377206,4216.884139040255,HighSchoolOrCollege
201,11,4871.8721237779755,-653.1135557200796,4218.758568057896,HighSchoolOrCollege
201,12,4428.974657979978,-625.3440155473295,3803.630642432648,HighSchoolOrCollege
201,13,5093.320856676974,-649.8099693329161,4443.510887344058,HighSchoolOrCollege
201,14,4428.974657979978,-645.0928735826114,3783.881784397366,HighSchoolOrCollege
201,15,3986.0771921819796,-588.2023302863747,3397.874861895605,HighSchoolOrCollege
202,1,5099.867924610908,-2571.225529729683,2528.642394881225,HighSchoolOrCollege
202,2,2529.7026118270105,-1484.5762901864084,1045.126321640602,HighSchoolOrCollege
202,3,2650.16464096163,-1416.6061256163257,1233.5585153453044,HighSchoolOrCollege
202,4,2650.16464096163,-1391.2456377320204,1258.9190032296096,HighSchoolOrCollege
202,5,2529.7026118270105,-1424.7530156676792,1104.9495961593313,HighSchoolOrCollege
202,6,2770.6266700962497,-1629.6675261676503,1140.9591439285994,HighSchoolOrCollege
202,7,2650.16464096163,-1400.3642031383583,1249.8004378232717,HighSchoolOrCollege
202,8,2529.7026118270105,-1658.989189615503,870.7134222115076,HighSchoolOrCollege
202,9,2650.16464096163,-1431.5910210699453,1218.5736198916848,HighSchoolOrCollege
202,10,2650.16464096163,-1512.8509897997826,1137.3136511618475,HighSchoolOrCollege
202,11,2650.16464096163,-1419.668148329984,1230.496492631646,HighSchoolOrCollege
202,12,2409.240582692391,-1482.1075624790894,927.1330202133015,HighSchoolOrCollege
202,13,2770.6266700962497,-1413.19085246574,1357.4358176305097,HighSchoolOrCollege
202,14,2409.240582692391,-1421.97815201551,987.262430676881,HighSchoolOrCollege
202,15,2168.316524423152,-1224.1759990031912,944.1405254199606,HighSchoolOrCollege
203,1,4494.654399995671,-2528.6922628600946,1965.9621371355765,HighSchoolOrCollege
203,2,2149.9495412871483,-1495.2727130583655,654.6768282287828,HighSchoolOrCollege
203,3,2252.328090872251,-1413.9408770045547,838.3872138676961,HighSchoolOrCollege
203,4,2252.328090872251,-1313.265543983596,939.0625468886549,HighSchoolOrCollege
203,5,2149.9495412871483,-1354.1737161441874,795.7758251429609,HighSchoolOrCollege
203,6,2354.706640457353,-1419.1500758669524,935.5565645904005,HighSchoolOrCollege
203,7,2252.328090872251,-1438.0967234914563,814.2313673807946,HighSchoolOrCollege
203,8,2149.9495412871483,-1334.3078921277342,815.6416491594141,HighSchoolOrCollege
203,9,2252.328090872251,-1504.588728679708,747.7393621925428,HighSchoolOrCollege
203,10,2252.328090872251,-1503.1256783842166,749.2024124880343,HighSchoolOrCollege
203,11,2252.328090872251,-1377.5775547193055,874.7505361529454,HighSchoolOrCollege
203,12,2047.570991702046,-1401.939849184598,645.6311425174481,HighSchoolOrCollege
203,13,2354.706640457353,-1403.8535877074974,950.8530527498556,HighSchoolOrCollege
203,14,2047.570991702046,-1519.255180798759,528.315810903287,HighSchoolOrCollege
203,15,1842.8138925318415,-1085.0277278877472,757.7861646440942,HighSchoolOrCollege
204,1,5286.733975352345,-1040.8493556873805,4245.884619664965,Low
204,2,3100.6269411381218,-659.9267606084713,2440.7001805296504,Low
204,3,3100.6269411381218,-682.3034735555485,2418.3234675825734,Low
204,4,2959.689352904571,-664.1530134736963,2295.5363394308747,Low
204,5,3100.6269411381218,-673.8011896261123,2426.8257515120094,Low
204,6,3241.564529371673,-675.7005077432465,2565.8640216284266,Low
204,7,2959.689352904571,-659.9018715089782,2299.7874813955927,Low
204,8,3100.6269411381218,-673.5500476613942,2427.0768934767275,Low
204,9,3100.6269411381218,-665.8011896261123,2434.8257515120094,Low
204,10,3100.6269411381218,-681.5500476613942,2419.0768934767275,Low
204,11,3100.6269411381218,-673.5500476613942,2427.0768934767275,Low
204,12,2818.75176467102,-642.7559792859984,2175.9957853850215,Low
204,13,3100.6269411381218,-671.9267606084713,2428.7001805296504,Low
204,14,2959.689352904571,-670.0274424913372,2289.6619104132337,Low
204,15,2536.876588203918,-605.5851979635254,1931.2913902403925,Low
205,1,7224.91844237537,-1375.5893078422248,5849.329134533145,HighSchoolOrCollege
205,2,4646.546909885432,-962.507475559523,3684.039434325909,HighSchoolOrCollege
205,3,4867.8110484514045,-853.9913619691048,4013.8196864823,HighSchoolOrCollege
205,4,4867.8110484514045,-968.4372669406338,3899.3737815107706,HighSchoolOrCollege
205,5,4646.546909885432,-890.6168448509533,3755.9300650344785,HighSchoolOrCollege
205,6,5089.075187017377,-939.0858955466247,4149.9892914707525,HighSchoolOrCollege
205,7,4867.8110484514045,-800.9009921427498,4066.910056308655,HighSchoolOrCollege
205,8,4646.546909885432,-876.5068484578289,3770.040061427603,HighSchoolOrCollege
205,9,4867.8110484514045,-815.7436695239275,4052.067378927477,HighSchoolOrCollege
205,10,4867.8110484514045,-938.5300213157036,3929.281027135701,HighSchoolOrCollege
205,11,4867.8110484514045,-815.2634886494322,4052.547559801972,HighSchoolOrCollege
205,12,4425.282771319458,-918.7009739320492,3506.581797387409,HighSchoolOrCollege
205,13,5089.075187017377,-940.6889091647492,4148.386277852628,HighSchoolOrCollege
205,14,4425.282771319458,-909.1868873503885,3516.0958839690697,HighSchoolOrCollege
205,15,3982.7544941875126,-736.6436183615725,3246.11087582594,HighSchoolOrCollege
206,1,5232.720463679377,-1845.802802896881,3386.9176607824957,HighSchoolOrCollege
206,2,2902.2847710846836,-1354.8947455483126,1547.390025536371,HighSchoolOrCollege
206,3,3040.4888078030017,-1354.34922659139,1686.1395812116116,HighSchoolOrCollege
206,4,3040.4888078030017,-1198.8108370010762,1841.6779708019255,HighSchoolOrCollege
206,5,2902.2847710846836,-1154.4321611895837,1747.8526098951,HighSchoolOrCollege
206,6,3178.6928445213202,-1363.742416660342,1814.9504278609782,HighSchoolOrCollege
206,7,3040.4888078030017,-1052.888879647066,1987.5999281559357,HighSchoolOrCollege
206,8,2902.2847710846836,-1217.5694727239322,1684.7152983607514,HighSchoolOrCollege
206,9,3040.4888078030017,-1125.733202923484,1914.7556048795177,HighSchoolOrCollege
206,10,3040.4888078030017,-1253.095121913087,1787.3936858899147,HighSchoolOrCollege
206,11,3040.4888078030017,-1225.109522655742,1815.3792851472597,HighSchoolOrCollege
206,12,2764.0807343663655,-1221.140227968716,1542.9405063976494,HighSchoolOrCollege
206,13,3178.6928445213202,-1248.6744271427851,1930.018417378535,HighSchoolOrCollege
206,14,2764.0807343663655,-1052.2658036294645,1711.814930736901,HighSchoolOrCollege
206,15,2487.672660929729,-924.5862173766976,1563.0864435530311,HighSchoolOrCollege
207,1,7298.442117429116,-1088.7768586515942,6209.665258777522,Bachelors
207,2,4256.75356963259,-558.2922873771764,3698.461282255414,Bachelors
207,3,4459.456120567476,-568.1667163948173,3891.289404172659,Bachelors
207,4,4459.456120567476,-563.9155744300992,3895.540546137377,Bachelors
207,5,4256.75356963259,-577.5388614830221,3679.214708149568,Bachelors
207,6,4662.158671502361,-568.1667163948173,4093.991955107544,Bachelors
207,7,4459.456120567476,-558.2922873771764,3901.1638331903,Bachelors
207,8,4256.75356963259,-568.1667163948173,3688.586853237773,Bachelors
207,9,4459.456120567476,-560.1667163948173,3899.289404172659,Bachelors
207,10,4459.456120567476,-571.9155744300992,3887.540546137377,Bachelors
207,11,4459.456120567476,-562.5434293418945,3896.912691225582,Bachelors
207,12,4054.0510186977053,-549.7900034477402,3504.261015249965,Bachelors
207,13,4662.158671502361,-571.9155744300992,4090.243097072262,Bachelors
207,14,4054.0510186977053,-569.5388614830221,3484.512157214683,Bachelors
207,15,3648.645916827935,-500.92014228897165,3147.7257745389634,Bachelors
208,1,5479.504874887641,-1855.1902879212,3624.3145869664404,HighSchoolOrCollege
208,2,2852.5423418495393,-1221.436089418842,1631.1062524306974,HighSchoolOrCollege
208,3,2988.3776914614223,-1201.2666234846743,1787.111067976748,HighSchoolOrCollege
208,4,2988.3776914614223,-778.2176166628649,2210.1600747985576,HighSchoolOrCollege
208,5,2852.5423418495393,-954.3228477356902,1898.2194941138491,HighSchoolOrCollege
208,6,3124.2130410733052,-1080.077661890152,2044.1353791831532,HighSchoolOrCollege
208,7,2988.3776914614223,-1003.7931630645628,1984.5845283968595,HighSchoolOrCollege
208,8,2852.5423418495393,-843.2273997591259,2009.3149420904133,HighSchoolOrCollege
208,9,2988.3776914614223,-888.2640778208782,2100.113613640544,HighSchoolOrCollege
208,10,2988.3776914614223,-957.4104054806432,2030.967285980779,HighSchoolOrCollege
208,11,2988.3776914614223,-927.4486176695476,2060.9290737918745,HighSchoolOrCollege
208,12,2716.706992237657,-911.5842775243466,1805.1227147133102,HighSchoolOrCollege
208,13,3124.2130410733052,-968.770469664732,2155.4425714085733,HighSchoolOrCollege
208,14,2716.706992237657,-1103.0843389963813,1613.6226532412754,HighSchoolOrCollege
208,15,2445.036293013891,-859.6883576176585,1585.3479353962323,HighSchoolOrCollege
209,1,7484.192674181667,-873.6910648501794,6610.501609331488,HighSchoolOrCollege
209,2,4583.35668699721,-567.6644324653811,4015.692254531829,HighSchoolOrCollege
209,3,4801.611767330411,-568.1667163948173,4233.445050935594,HighSchoolOrCollege
209,4,4801.611767330411,-560.1667163948173,4241.445050935594,HighSchoolOrCollege
209,5,4583.35668699721,-564.4178583595354,4018.9388286376748,HighSchoolOrCollege
209,6,5019.866847663611,-570.0411454124583,4449.825702251153,HighSchoolOrCollege
209,7,4801.611767330411,-562.0411454124583,4239.570621917952,HighSchoolOrCollege
209,8,4583.35668699721,-570.0411454124583,4013.315541584752,HighSchoolOrCollege
209,9,4801.611767330411,-562.0411454124583,4239.570621917952,HighSchoolOrCollege
209,10,4801.611767330411,-566.2922873771764,4235.319479953234,HighSchoolOrCollege
209,11,4801.611767330411,-579.413290500663,4222.198476829748,HighSchoolOrCollege
209,12,4365.1016066640095,-529.1712842536898,3835.9303224103196,HighSchoolOrCollege
209,13,5019.866847663611,-571.9155744300992,4447.9512732335115,HighSchoolOrCollege
209,14,4365.1016066640095,-548.9201422889716,3816.1814643750376,HighSchoolOrCollege
209,15,3928.591445997609,-491.54799720076693,3437.043448796842,HighSchoolOrCollege
210,1,3932.5162397129275,-2434.760008381784,1497.7562313311437,Low
210,2,1697.5,-1440.3766475985124,257.12335240148764,Low
210,3,1778.3333333333333,-1403.9447978012906,374.3885355320426,Low
210,4,1778.3333333333333,-1277.000727659233,501.33260567410025,Low
210,5,1697.5,-1333.1554723168417,364.3445276831583,Low
210,6,1859.1666666666665,-1379.9999198392304,479.1667468274361,Low
210,7,1778.3333333333333,-1424.5181219923102,353.8152113410231,Low
210,8,1697.5,-1506.9843025886353,190.51569741136473,Low
210,9,1778.3333333333333,-1228.524506476582,549.8088268567512,Low
210,10,1778.3333333333333,-1431.2257548928721,347.1075784404611,Low
210,11,1778.3333333333333,-1330.8352942025151,447.49803913081814,Low
210,12,1616.6666666666665,-1340.120371682318,276.5462949843486,Low
210,13,1859.1666666666665,-1227.4596392618116,631.7070274048549,Low
210,14,1616.6666666666665,-1415.7856531488665,200.88101351780006,Low
210,15,1455.0,-1192.6256377047448,262.3743622952552,Low
211,1,10963.05253024834,-888.6246895826916,10074.427840665649,Bachelors
211,2,7952.566462985162,-585.0128787223591,7367.553584262802,Bachelors
211,3,8709.953745174225,-584.4511522605623,8125.502592913663,Bachelors
211,4,7952.566462985162,-585.0128787223591,7367.553584262802,Bachelors
211,5,8331.260104079694,-596.7320154914607,7734.528088588234,Bachelors
211,6,8709.953745174225,-592.4511522605623,8117.502592913663,Bachelors
211,7,7952.566462985162,-584.7617367576411,7367.80472622752,Bachelors
211,8,8331.260104079694,-588.4808735267426,7742.779230552952,Bachelors
211,9,8331.260104079694,-580.9831574561788,7750.276946623516,Bachelors
211,10,7952.566462985162,-592.2594528282049,7360.3070101569565,Bachelors
211,11,8709.953745174225,-586.5767232429213,8123.377021931304,Bachelors
211,12,7573.872821890631,-565.7960258826938,7008.076796007937,Bachelors
211,13,8331.260104079694,-592.4808735267426,7738.779230552952,Bachelors
211,14,7952.566462985162,-580.7617367576411,7371.80472622752,Bachelors
211,15,6816.485539701567,-520.734465291568,6295.751074409999,Bachelors
212,1,4149.9754700262365,-2601.0159091541846,1548.959560872052,HighSchoolOrCollege
212,2,1820.7484055646473,-1406.6670679471051,414.0813376175422,HighSchoolOrCollege
212,3,1820.7484055646473,-1351.8476073311779,468.90079823346946,HighSchoolOrCollege
212,4,1737.9871144026179,-1402.901249352192,335.0858650504258,HighSchoolOrCollege
212,5,1903.5096967266768,-1479.7887634438341,423.7209332828427,HighSchoolOrCollege
212,6,1737.9871144026179,-1255.4204854389618,482.56662896365606,HighSchoolOrCollege
212,7,1820.7484055646473,-1383.5512980886672,437.19710747598015,HighSchoolOrCollege
212,8,1820.7484055646473,-1631.4178588097925,189.33054675485482,HighSchoolOrCollege
212,9,1737.9871144026179,-1599.869579323429,138.11753507918888,HighSchoolOrCollege
212,10,1903.5096967266768,-2176.251091620101,-272.74139489342406,HighSchoolOrCollege
212,11,1820.7484055646473,-1712.2895126103315,108.45889295431584,HighSchoolOrCollege
212,12,1655.2258232405884,-1547.4520183213729,107.77380491921554,HighSchoolOrCollege
212,13,1820.7484055646473,-1795.7131709083205,25.035234656326793,HighSchoolOrCollege
212,14,1820.7484055646473,-1255.6671931936262,565.0812123710211,HighSchoolOrCollege
212,15,1324.1806585924708,-1187.5424164977144,136.63824209475638,HighSchoolOrCollege
213,1,6121.840513248413,-1154.8744843568495,4966.966028891564,Bachelors
213,2,3262.099605313349,-577.4422405473924,2684.6573647659566,Bachelors
213,3,3417.437681756842,-592.1215901919553,2825.3160915648864,Bachelors
213,4,3417.437681756842,-577.4422405473924,2839.9954412094494,Bachelors
213,5,3262.099605313349,-583.2157906658714,2678.8838146474777,Bachelors
